Name	Formula	InChI	InChIKey	SMILES	ChEBI	KEGG	BioCyc	HMDB	LipidMaps	SwissLipids	Wikidata	PubChem	Metabolights	ChemSpider	BiGG	MetaNetX	Reactome	SEED
LysoPC(18:1(9Z))	C26H52NO7P	InChI=1S/C26H52NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-26(29)32-23-25(28)24-34-35(30,31)33-22-21-27(2,3)4/h12-13,25,28H,5-11,14-24H2,1-4H3/b13-12-/t25-/m1/s1	YAMUFBLWGFFICM-PTGWMXDISA-N	CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@@]([H])(O)COP([O-])(=O)OCC[N+](C)(C)C	CHEBI:28610	C04230		HMDB02815;HMDB0002815	LMGP01050032		Q27088173	16081932		17240641	NA	NA	NA	NA
LysoPC(18:2(9Z,12Z))	C26H50NO7P	InChI=1S/C26H50NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-26(29)32-23-25(28)24-34-35(30,31)33-22-21-27(2,3)4/h9-10,12-13,25,28H,5-8,11,14-24H2,1-4H3/b10-9-,13-12-/t25-/m1/s1	SPJFYYJXNPEZDW-FTJOPAKQSA-N	CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC[C@@]([H])(O)COP([O-])(=O)OCC[N+](C)(C)	CHEBI:28733			HMDB0010386;HMDB10386	LMGP01050035		Q27103871	11005824		9181014	NA	NA	NA	NA
LysoPE(0:0/16:0)	C21H44NO7P	InChI=1S/C21H44NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-21(24)29-20(18-23)19-28-30(25,26)27-17-16-22/h20,23H,2-19,22H2,1H3,(H,25,26)/t20-/m1/s1	CKPBBEOJHAPPBT-HXUWFJFHSA-N	[H][C@@](CO)(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCCCCC				HMDB11473;HMDB0011473	LMGP02050036		Q76727217	53480922		24769354	NA	NA	NA	NA
LysoPE(0:0/16:1(9Z))	C21H42NO7P	InChI=1S/C21H42NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-21(24)29-20(18-23)19-28-30(25,26)27-17-16-22/h7-8,20,23H,2-6,9-19,22H2,1H3,(H,25,26)/b8-7-/t20-/m1/s1	MAFRHGZTIOAXEL-WHXUGTBJSA-N	[H][C@@](CO)(COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CCCCCC				HMDB11474;HMDB0011474	LMGP02050037		Q76727219	53480923		24769355	NA	NA	NA	NA
PE(0:0/18:1)	C23H46NO7P	InChI=1S/C23H46NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-23(26)31-22(20-25)21-30-32(27,28)29-19-18-24/h9-10,22,25H,2-8,11-21,24H2,1H3,(H,27,28)/b10-9-/t22-/m1/s1	NOVZJYYJYIFXJC-MZMPXXGTSA-N	CCCCCCCC\C=C/CCCCCCCC(=O)O[C@H](CO)COP(O)(=O)OCCN	CHEBI:76088;CHEBI:76231			HMDB0011476;HMDB11476	LMGP02050040		Q27145825	53480925		24769357	NA	NA	NA	NA
LysoPE(0:0/18:2(9Z,12Z))	C23H44NO7P	InChI=1S/C23H44NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-23(26)31-22(20-25)21-30-32(27,28)29-19-18-24/h6-7,9-10,22,25H,2-5,8,11-21,24H2,1H3,(H,27,28)/b7-6-,10-9-/t22-/m1/s1	SVRBKLJIDJHADS-USWSLJGRSA-N	[H][C@@](CO)(COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC	CHEBI:76090;CHEBI:76233			HMDB11477;HMDB0011477	LMGP02050041		Q27145827	53480926		24769358	NA	NA	NA	NA
LysoPE(0:0/20:4(5Z,8Z,11Z,14Z))	C25H44NO7P	InChI=1S/C25H44NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-25(28)33-24(22-27)23-32-34(29,30)31-21-20-26/h6-7,9-10,12-13,15-16,24,27H,2-5,8,11,14,17-23,26H2,1H3,(H,29,30)/b7-6-,10-9-,13-12-,16-15-/t24-/m1/s1	YWOCITMXHHTBAW-XSQXPFHXSA-N	[H][C@@](CO)(COP(O)(=O)OCCN)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC	CHEBI:72741			HMDB0011487;HMDB11487	LMGP02050051		Q27140110	53480936		24769368	NA	NA	NA	NA
PE(16:0/0:0)	C21H44NO7P	InChI=1S/C21H44NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-21(24)27-18-20(23)19-29-30(25,26)28-17-16-22/h20,23H,2-19,22H2,1H3,(H,25,26)/t20-/m1/s1	YVYMBNSKXOXSKW-HXUWFJFHSA-N	[C@@H](COC(=O)CCCCCCCCCCCCCCC)(COP(OCCN)(=O)O)O	CHEBI:73004;CHEBI:73134			HMDB11503;HMDB0011503	LMGP02050002		Q27140332	9547069		7826019	NA	NA	NA	NA
PE(16:1/0:0)	C21H42NO7P	InChI=1S/C21H42NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-21(24)27-18-20(23)19-29-30(25,26)28-17-16-22/h7-8,20,23H,2-6,9-19,22H2,1H3,(H,25,26)/b8-7-/t20-/m1/s1	DSOWUEHXZJUNID-WHXUGTBJSA-N	[H][C@@](O)(COC(=O)CCCCCCC\C=C/CCCCCC)COP(O)(=O)OCCN				HMDB11504;HMDB0011504				52925129		24769383	NA	NA	NA	NA
PE(17:0/0:0)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PE(18:0/0:0)	C23H48NO7P	InChI=1S/C23H48NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-23(26)29-20-22(25)21-31-32(27,28)30-19-18-24/h22,25H,2-21,24H2,1H3,(H,27,28)/t22-/m1/s1	BBYWOYAFBUOUFP-JOCHJYFZSA-N	CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(O)(=O)OCCN	CHEBI:75036;CHEBI:83047			HMDB0011130;HMDB11130	LMGP02050001		Q27156597	9547068		7826018	NA	NA	NA	NA
PE(18:1(9Z)/0:0)	C23H46NO7P	InChI=1S/C23H46NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-23(26)29-20-22(25)21-31-32(27,28)30-19-18-24/h9-10,22,25H,2-8,11-21,24H2,1H3,(H,27,28)/b10-9-/t22-/m1/s1	PYVRVRFVLRNJLY-MZMPXXGTSA-N	CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@@H](O)COP(O)(=O)OCCN	CHEBI:75168;CHEBI:74971			HMDB0011506;HMDB11506	LMGP02050004		Q27145156	9547071		7826021	NA	NA	NA	NA
PE(18:2/0:0)	C23H44NO7P	InChI=1S/C23H44NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-23(26)29-20-22(25)21-31-32(27,28)30-19-18-24/h6-7,9-10,22,25H,2-5,8,11-21,24H2,1H3,(H,27,28)/b7-6-,10-9-/t22-/m1/s1	DBHKHNGBVGWQJE-USWSLJGRSA-N	O(C(=O)CCCCCCC/C=C\C/C=C\CCCCC)C[C@H](COP(OCCN)(=O)O)O	CHEBI:83058			HMDB11507;HMDB0011507	LMGP02050011		Q27156608	52925130		24769385	NA	NA	NA	NA
PE(20:4/0:0)	C25H44NO7P	InChI=1S/C25H44NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-25(28)31-22-24(27)23-33-34(29,30)32-21-20-26/h6-7,9-10,12-13,15-16,24,27H,2-5,8,11,14,17-23,26H2,1H3,(H,29,30)/b7-6-,10-9-,13-12-,16-15-/t24-/m1/s1	ROPRRXYVXLDXQO-XSQXPFHXSA-N	CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)OC[C@@H](O)COP(O)(=O)OCCN	CHEBI:64395			HMDB0011517;HMDB11517	LMGP02050009		Q27133259	42607465		21403171	NA	NA	NA	NA
Pentadecanoic acid	C15H30O2	InChI=1S/C15H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15(16)17/h2-14H2,1H3,(H,16,17)	WQEPLUUGTLDZJY-UHFFFAOYSA-N	CCCCCCCCCCCCCCC(O)=O	CHEBI:42504	C16537		HMDB00826;HMDB0000826	LMFA01010015		Q418951	13849		13249	NA	NA	NA	NA
PG(0:0/18:0)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PG(18:0/0:0)	C24H49O9P	InChI=1S/C24H49O9P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-24(28)31-19-23(27)21-33-34(29,30)32-20-22(26)18-25/h22-23,25-27H,2-21H2,1H3,(H,29,30)/t22-,23+/m0/s1	HFJVKBVEKQHVTO-XZOQPEGZSA-N	CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(O)(=O)OC[C@@H](O)CO	CHEBI:73091				LMGP04050009		Q27140296	42607484		24823105	NA	NA	NA	NA
Phenylalanine	C9H11NO2	InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)	COLNVLDHVKWLRT-UHFFFAOYSA-N	NC(Cc1ccccc1)C(O)=O											NA	NA	NA	NA
Phenylalanyl-Alanine	C12H16N2O3	InChI=1S/C12H16N2O3/c1-8(12(16)17)14-11(15)10(13)7-9-5-3-2-4-6-9/h2-6,8,10H,7,13H2,1H3,(H,14,15)(H,16,17)/t8-,10-/m0/s1	MIDZLCFIAINOQN-WPRPVWTQSA-N	C[C@H](NC(=O)[C@@H](N)CC1=CC=CC=C1)C(O)=O	CHEBI:73630			HMDB28988			Q27142042	5488196		4589716	NA	NA	NA	NA
Phenylalanyl-Aspartic acid	C13H16N2O5	InChI=1S/C13H16N2O5/c14-9(6-8-4-2-1-3-5-8)12(18)15-10(13(19)20)7-11(16)17/h1-5,9-10H,6-7,14H2,(H,15,18)(H,16,17)(H,19,20)/t9-,10-/m0/s1	HWMGTNOVUDIKRE-UWVGGRQHSA-N	N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC(O)=O)C(O)=O	CHEBI:73631			HMDB28991			Q27142130	6992643		5360768	NA	NA	NA	NA
Phenylalanyl-Glutamic acid	C14H18N2O5	InChI=1S/C14H18N2O5/c15-10(8-9-4-2-1-3-5-9)13(19)16-11(14(20)21)6-7-12(17)18/h1-5,10-11H,6-8,15H2,(H,16,19)(H,17,18)(H,20,21)/t10-,11-/m0/s1	JXWLMUIXUXLIJR-QWRGUYRKSA-N	N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCC(O)=O)C(O)=O	CHEBI:74712			HMDB28994			Q27144851	151134		133206	NA	NA	NA	NA
Phenylalanyl-Leucine	C15H22N2O3	InChI=1S/C15H22N2O3/c1-10(2)8-13(15(19)20)17-14(18)12(16)9-11-6-4-3-5-7-11/h3-7,10,12-13H,8-9,16H2,1-2H3,(H,17,18)(H,19,20)/t12-,13-/m0/s1	RFCVXVPWSPOMFJ-STQMWFEESA-N	CC(C)C[C@H](NC(=O)[C@@H](N)CC1=CC=CC=C1)C(O)=O	CHEBI:91150						Q27163086	76808		69264	NA	NA	NA	NA
Phenylalanyl-Phenylalanine	C18H20N2O3	InChI=1S/C18H20N2O3/c19-15(11-13-7-3-1-4-8-13)17(21)20-16(18(22)23)12-14-9-5-2-6-10-14/h1-10,15-16H,11-12,19H2,(H,20,21)(H,22,23)/t15-,16-/m0/s1	GKZIWHRNKRBEOH-HOTGVXAUSA-N	N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O	CHEBI:72723			HMDB13302			Q27140102	6993090		5361193	NA	NA	NA	NA
Phenylalanyl-Valine	C14H20N2O3	InChI=1S/C14H20N2O3/c1-9(2)12(14(18)19)16-13(17)11(15)8-10-6-4-3-5-7-10/h3-7,9,11-12H,8,15H2,1-2H3,(H,16,17)(H,18,19)/t11-,12-/m0/s1	IEHDJWSAXBGJIP-RYUDHWBXSA-N	CC(C)[C@H](NC(=O)[C@@H](N)CC1=CC=CC=C1)C(O)=O	CHEBI:73638			HMDB29008			Q27143136	7359122		5685589	NA	NA	NA	NA
Phosphocholine	C5H15NO4P	InChI=1S/C5H14NO4P/c1-6(2,3)4-5-10-11(7,8)9/h4-5H2,1-3H3,(H-,7,8,9)/p+1	YHHSONZFOIEMCP-UHFFFAOYSA-O	C[N+](C)(C)CCOP(O)(O)=O	CHEBI:18132	C00588		HMDB0001565;HMDB01565			Q576895	1014		989	NA	NA	NA	NA
Phosphoric acid	H3O4P	InChI=1S/H3O4P/c1-5(2,3)4/h(H3,1,2,3,4)	NBIIXXVUZAFLBC-UHFFFAOYSA-N	OP(O)(O)=O	CHEBI:26078	C00009		HMDB02142;HMDB0000973;HMDB0002105;HMDB01429;HMDB02105;HMDB00973;HMDB0001429;HMDB0002142			Q184782	1004		979	NA	NA	NA	NA
PI(0:0/18:1)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI(18:0/0:0)	C27H53O12P	InChI=1S/C27H53O12P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(29)37-18-20(28)19-38-40(35,36)39-27-25(33)23(31)22(30)24(32)26(27)34/h20,22-28,30-34H,2-19H2,1H3,(H,35,36)/t20-,22-,23-,24+,25-,26-,27-/m1/s1	MXAFDFDAIFZFET-CZDOQZASSA-N	CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(O)(=O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O	CHEBI:83054			HMDB61696;HMDB0061696;HMDB62777			Q27156606			34448669	NA	NA	NA	NA
PI(18:1/0:0)	C27H51O12P	InChI=1S/C27H51O12P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(29)37-18-20(28)19-38-40(35,36)39-27-25(33)23(31)22(30)24(32)26(27)34/h9-10,20,22-28,30-34H,2-8,11-19H2,1H3,(H,35,36)/b10-9-/t20-,22-,23-,24+,25-,26-,27-/m1/s1	UGDOFRYHDCDVHD-FRWBGTIISA-N	CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@@H](O)COP(O)(=O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O	CHEBI:82753			HMDB0061693;HMDB61693	LMGP06050005		Q27156285			34448590	NA	NA	NA	NA
PI(18:2/0:0)	C27H49O12P	InChI=1S/C27H49O12P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(29)37-18-20(28)19-38-40(35,36)39-27-25(33)23(31)22(30)24(32)26(27)34/h6-7,9-10,20,22-28,30-34H,2-5,8,11-19H2,1H3,(H,35,36)/b7-6-,10-9-/t20-,22-,23-,24+,25-,26-,27-/m1/s1	SAHCQBPGXQFTRA-MUTGBQBKSA-N	O(C(=O)CCCCCCC/C=C\C/C=C\CCCCC)C[C@H](COP(O[C@H]1[C@@H]([C@H]([C@@H]([C@H]([C@H]1O)O)O)O)O)(=O)O)O											NA	NA	NA	NA
PI(20:4/0:0)	C29H49O12P	InChI=1S/C29H49O12P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-23(31)39-20-22(30)21-40-42(37,38)41-29-27(35)25(33)24(32)26(34)28(29)36/h6-7,9-10,12-13,15-16,22,24-30,32-36H,2-5,8,11,14,17-21H2,1H3,(H,37,38)/b7-6-,10-9-,13-12?,16-15-/t22-,24?,25-,26+,27-,28-,29?/m1/s1	LXUGKKVCSTYZFK-NAHQOZSVSA-N	[H]C(CCCCC)=C([H])CC([H])=C([H])CC([H])=C([H])C\C([H])=C(\[H])CCCC(=O)OC[C@@]([H])(O)COP(O)(=O)OC1([H])[C@]([H])(O)[C@@]([H])(O)C([H])(O)[C@@]([H])(O)[C@@]1([H])O				HMDB0062722;HMDB62722				86290034			NA	NA	NA	NA
Picolinic acid	C6H5NO2	InChI=1S/C6H5NO2/c8-6(9)5-3-1-2-4-7-5/h1-4H,(H,8,9)	SIOXPEMLGUPBBT-UHFFFAOYSA-N	OC(=O)C1=CC=CC=N1	CHEBI:28747	C10164		HMDB02243;HMDB0002243			Q416682	1018		993	NA	NA	NA	NA
Pipecolic acid	C6H11NO2	InChI=1S/C6H11NO2/c8-6(9)5-3-1-2-4-7-5/h5,7H,1-4H2,(H,8,9)	HXEACLLIILLPRG-UHFFFAOYSA-N	OC(=O)C1CCCCN1	CHEBI:18703;CHEBI:17964	C00408		HMDB00070;HMDB62767;HMDB0000070;HMDB0062767			Q7197255	849;5460453		826	NA	NA	NA	NA
Proline	C5H9NO2	InChI=1S/C5H9NO2/c7-5(8)4-2-1-3-6-4/h4,6H,1-3H2,(H,7,8)	ONIBWKKTOPOVIA-UHFFFAOYSA-N	OC(=O)C1CCCN1											NA	NA	NA	NA
Prolyl-Alanine	C8H14N2O3	InChI=1S/C8H14N2O3/c1-5(8(12)13)10-7(11)6-3-2-4-9-6/h5-6,9H,2-4H2,1H3,(H,10,11)(H,12,13)/t5-,6-/m0/s1	FELJDCNGZFDUNR-WDSKDSINSA-N	C[C@H](NC(=O)[C@@H]1CCCN1)C(O)=O	CHEBI:74753			HMDB29010			Q27144880	6347578		4894114	NA	NA	NA	NA
Prolyl-Hydroxyproline	C10H16N2O3	InChI=1S/C10H16N2O4/c13-6-4-8(10(15)16)12(5-6)9(14)7-2-1-3-11-7/h6-8,11,13H,1-5H2,(H,15,16)/t6-,7+,8+/m1/s1	ONPXCLZMBSJLSP-CSMHCCOUSA-N	C1C[C@H](NC1)C(=O)N2C[C@@H](C[C@H]2C(=O)O)	CHEBI:74767			HMDB06695;HMDB0006695			Q27105024	11902893;11902892		10077215	NA	NA	NA	NA
Prolyl-Isoleucine	C11H20N2O3	InChI=1S/C11H20N2O3/c1-3-7(2)9(11(15)16)13-10(14)8-5-4-6-12-8/h7-9,12H,3-6H2,1-2H3,(H,13,14)(H,15,16)/t7-,8-,9-/m0/s1	OCYROESYHWUPBP-CIUDSAMLSA-N	CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1)C(O)=O	CHEBI:74790						Q27144901	7079601		5430866	NA	NA	NA	NA
Prolyl-Leucine	C11H20N2O3	InChI=1S/C11H20N2O3/c1-7(2)6-9(11(15)16)13-10(14)8-4-3-5-12-8/h7-9,12H,3-6H2,1-2H3,(H,13,14)(H,15,16)/t8-,9-/m0/s1	ZKQOUHVVXABNDG-IUCAKERBSA-N	CC(C)C[C@H](NC(=O)[C@@H]1CCCN1)C(O)=O	CHEBI:74791						Q27144902	444109		392116	NA	NA	NA	NA
O-propanoylcarnitine	C10H19NO4	InChI=1S/C10H19NO4/c1-5-10(14)15-8(6-9(12)13)7-11(2,3)4/h8H,5-7H2,1-4H3	UFAHZIUFPNSHSL-UHFFFAOYSA-N	CCC(=O)OC(CC([O-])=O)C[N+](C)(C)C	CHEBI:28867	C03017		HMDB00824;HMDB0000824	LMFA07070105		Q27103933	107738		96904;21240023	NA	NA	NA	NA
Putrescine	C4H12N2	InChI=1S/C4H12N2/c5-3-1-2-4-6/h1-6H2	KIDHWZJUCRJVML-UHFFFAOYSA-N	NCCCCN	CHEBI:17148	C02896;C00134		HMDB0001414;HMDB01414			Q410190	1045		13837702	NA	NA	NA	NA
Pyroglutamic acid	C5H7NO3	InChI=1S/C5H7NO3/c7-4-2-1-3(6-4)5(8)9/h3H,1-2H2,(H,6,7)(H,8,9)/t3-/m0/s1	ODHCTXKNWHHXJC-VKHMYHEASA-N	OC(=O)[C@@H]1CCC(=O)N1	CHEBI:18183	C01879		HMDB0000267;HMDB00267			Q60998677	7405		7127	NA	NA	NA	NA
Pyroglutamyl-Valine	C10H16N2O4	InChI=1S/C10H16N2O4/c1-5(2)8(10(15)16)12-9(14)6-3-4-7(13)11-6/h5-6,8H,3-4H2,1-2H3,(H,11,13)(H,12,14)(H,15,16)/t6-,8-/m0/s1	DTSWLLBBGHRXQH-XPUUQOCRSA-N	CC(C)[C@H](NC(=O)[C@@H]1CCC(=O)N1)C(O)=O	CHEBI:132991			HMDB0094651;HMDB94651				152416		134331	NA	NA	NA	NA
Pyruvic acid	C3H4O3	InChI=1S/C3H4O3/c1-2(4)3(5)6/h1H3,(H,5,6)	LCTONWCANYUPML-UHFFFAOYSA-N	CC(=O)C(O)=O	CHEBI:32816	C00022		HMDB0000243;HMDB00243	LMFA01060077		Q213580	1060		1031	NA	NA	NA	NA
Ribitol	C5H12O5	InChI=1S/C5H12O5/c6-1-3(8)5(10)4(9)2-7/h3-10H,1-2H2/t3-,4+,5?	HEBKCHPVOIAQTA-NGQZWQHPSA-N	OC[C@H](O)C(O)[C@H](O)CO	CHEBI:1305691	C00379		HMDB02917;HMDB0002917				6912		21391692	NA	NA	NA	NA
Riboflavin	C17H20N4O6	InChI=1S/C17H20N4O6/c1-7-3-9-10(4-8(7)2)21(5-11(23)14(25)12(24)6-22)15-13(18-9)16(26)20-17(27)19-15/h3-4,11-12,14,22-25H,5-6H2,1-2H3,(H,20,26,27)/t11-,12+,14-/m0/s1	AUNGANRZJHBGPY-SCRDCRAPSA-N	Cc1cc2nc3c(nc(=O)[nH]c3=O)n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C	CHEBI:17015	C00255		HMDB0000244;HMDB00244			Q130365	493570		431981	NA	NA	NA	NA
Ribose	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribulose	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S-adenosyl-L-homocysteine	C14H20N6O5S	InChI=1S/C14H20N6O5S/c15-6(14(23)24)1-2-26-3-7-9(21)10(22)13(25-7)20-5-19-8-11(16)17-4-18-12(8)20/h4-7,9-10,13,21-22H,1-3,15H2,(H,23,24)(H2,16,17,18)/t6-,7+,9+,10+,13+/m0/s1	ZJUKTBDSGOFHSH-WFMPWKQPSA-N	N[C@@H](CCSC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12)C(O)	CHEBI:16680;CHEBI:57856	C00021		HMDB00939;HMDB0000939			Q307434	439155		388301	NA	NA	NA	NA
Sedoheptulose 7-phosphate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Serine	C3H7NO3	InChI=1S/C3H7NO3/c4-2(1-5)3(6)7/h2,5H,1,4H2,(H,6,7)	MTCFGRXMJLQNBG-UHFFFAOYSA-N	NC(CO)C(O)=O	CHEBI:17822	C00716		HMDB0062263;HMDB62263				617			NA	NA	NA	NA
Seryl-Isoleucine	C9H18N2O4	InChI=1S/C9H18N2O4/c1-3-5(2)7(9(14)15)11-8(13)6(10)4-12/h5-7,12H,3-4,10H2,1-2H3,(H,11,13)(H,14,15)/t5-,6-,7-/m0/s1	BXLYSRPHVMCOPS-ACZMJKKPSA-N	CC[C@H](C)[C@H](NC(=O)[C@@H](N)CO)C(O)=O	CHEBI:90326			HMDB29042			Q27162464	71429009		57527499	NA	NA	NA	NA
Seryl-Leucine	C9H18N2O4	InChI=1S/C9H18N2O4/c1-5(2)3-7(9(14)15)11-8(13)6(10)4-12/h5-7,12H,3-4,10H2,1-2H3,(H,11,13)(H,14,15)/t6-,7-/m0/s1	NFDYGNFETJVMSE-BQBZGAKWSA-N	CC(C)C[C@H](NC(=O)[C@@H](N)CO)C(O)=O	CHEBI:74815			HMDB29043			Q27144925	7015695		5378727	NA	NA	NA	NA
Seryl-Phenylalanine	C12H16N2O4	InChI=1S/C12H16N2O4/c13-9(7-15)11(16)14-10(12(17)18)6-8-4-2-1-3-5-8/h1-5,9-10,15H,6-7,13H2,(H,14,16)(H,17,18)/t9-,10-/m0/s1	PPQRSMGDOHLTBE-UWVGGRQHSA-N	N[C@@H](CO)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O	CHEBI:71029			HMDB29046			Q27139262	7009598		5373177	NA	NA	NA	NA
sn-glycero-3-phosphocholine	C8H20NO6P	InChI=1S/C8H20NO6P/c1-9(2,3)4-5-14-16(12,13)15-7-8(11)6-10/h8,10-11H,4-7H2,1-3H3/t8-/m1/s1	SUHOQUVVVLNYQR-MRVPVSSYSA-N	C[N+](C)(C)CCOP([O-])(=O)OC[C@H](O)CO	CHEBI:16870	C00670					Q28529699	657272		571409	NA	NA	NA	NA
Spermidine	C7H19N3	InChI=1S/C7H19N3/c8-4-1-2-6-10-7-3-5-9/h10H,1-9H2	ATHGHQPFGPMSJY-UHFFFAOYSA-N	NCCCCNCCCN	CHEBI:16610	C00315		HMDB0001257;HMDB01257			Q418834	1102		1071	NA	NA	NA	NA
Sphingosine	C18H37NO2	InChI=1S/C18H37NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18(21)17(19)16-20/h14-15,17-18,20-21H,2-13,16,19H2,1H3/b15-14+/t17-,18+/m0/s1	WWUZIQQURGPMPG-KRWOKUGFSA-N	CCCCCCCCCCCCC\C=C\C(O)C(N)CO											NA	NA	NA	NA
Stearidonic acid	C18H28O2	InChI=1S/C18H28O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h3-4,6-7,9-10,12-13H,2,5,8,11,14-17H2,1H3,(H,19,20)/b4-3-,7-6-,10-9-,13-12-	JIWBIWFOSCKQMA-LTKCOYKYSA-N	CC\C=C/C\C=C/C\C=C/C\C=C/CCCCC(O)=O	CHEBI:32389	C16300		HMDB0006547;HMDB06547	LMFA01030357		Q2739877	5312508		4471933	NA	NA	NA	NA
Succinic acid	C4H6O4	InChI=1S/C4H6O4/c5-3(6)1-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)	KDYFGRWQOYBRFD-UHFFFAOYSA-N	OC(=O)CCC(O)=O	CHEBI:15741	C00042		HMDB0000254;HMDB00254	LMFA01170043		Q213050	1110		1078	NA	NA	NA	NA
Succinylcarnitine	C11H19NO6	InChI=1S/C11H19NO6/c1-12(2,3)7-8(6-10(15)16)18-11(17)5-4-9(13)14/h8H,4-7H2,1-3H3,(H-,13,14,15,16)	HAEVNYBCYZZDFL-UHFFFAOYSA-N	C[N+](C)(C)CC(CC([O-])=O)OC(=O)CCC(O)=O	CHEBI:73034			HMDB61717	LMFA07070101		Q27140249	71464481		28639166	NA	NA	NA	NA
Taurocholic acid	C26H45NO7S	InChI=1S/C26H45NO7S/c1-15(4-7-23(31)27-10-11-35(32,33)34)18-5-6-19-24-20(14-22(30)26(18,19)3)25(2)9-8-17(28)12-16(25)13-21(24)29/h15-22,24,28-30H,4-14H2,1-3H3,(H,27,31)(H,32,33,34)/t15-,16+,17-,18-,19+,20+,21-,22+,24+,25+,26-/m1/s1	WBWWGRHZICKQGZ-HZAMXZRMSA-N	[H][C@@]12C[C@H](O)CC[C@]1(C)[C@@]1([H])C[C@H](O)[C@]3(C)[C@]([H])(CC[C@@]3([H])[C@]1([H])[C@H](O)C2)[C@H](C)CCC(=O)NCCS(O)(=O)=O	CHEBI:28865	C05122		HMDB0000036;HMDB00036	LMST05040001		Q2659931	6675		6423	NA	NA	NA	NA
